,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
309,Go First,15:50,20:20,7562,Bengaluru,Delhi,4h 30m,1,2023-03-13
310,Go First,20:25,02:00,7613,Bengaluru,Delhi,5h 35m,1,2023-03-13
311,Go First,18:50,01:05,7613,Bengaluru,Delhi,6h 15m,1,2023-03-13
312,Go First,18:50,02:00,7613,Bengaluru,Delhi,7h 10m,1,2023-03-13
313,Go First,20:25,08:00,7613,Bengaluru,Delhi,11h 35m,1,2023-03-13
314,Go First,07:55,19:50,7613,Bengaluru,Delhi,11h 55m,1,2023-03-13
315,Go First,18:50,08:00,7613,Bengaluru,Delhi,13h 10m,1,2023-03-13
316,Go First,07:55,22:25,7613,Bengaluru,Delhi,14h 30m,1,2023-03-13
317,Go First,20:25,10:55,7613,Bengaluru,Delhi,14h 30m,1,2023-03-13
318,Go First,07:55,23:30,7613,Bengaluru,Delhi,15h 35m,1,2023-03-13
319,Go First,20:25,12:05,7613,Bengaluru,Delhi,15h 40m,1,2023-03-13
320,IndiGo,00:30,07:20,7717,Bengaluru,Delhi,6h 50m,1,2023-03-13
321,IndiGo,11:25,18:45,7717,Bengaluru,Delhi,7h 20m,1,2023-03-13
322,IndiGo,05:15,11:55,7884,Bengaluru,Delhi,6h 40m,1,2023-03-13
323,IndiGo,02:45,09:45,7884,Bengaluru,Delhi,7h,1,2023-03-13
324,Vistara,19:55,01:00,8162,Bengaluru,Delhi,5h 5m,1,2023-03-13
325,Vistara,19:00,00:10,8162,Bengaluru,Delhi,5h 10m,1,2023-03-13
326,Vistara,19:00,01:00,8162,Bengaluru,Delhi,6h,1,2023-03-13
327,Vistara,19:55,07:55,8162,Bengaluru,Delhi,12h,1,2023-03-13
328,Vistara,19:55,08:35,8162,Bengaluru,Delhi,12h 40m,1,2023-03-13
329,Vistara,19:00,07:55,8162,Bengaluru,Delhi,12h 55m,1,2023-03-13
330,Vistara,19:00,08:35,8162,Bengaluru,Delhi,13h 35m,1,2023-03-13
331,Air India,06:40,12:15,8167,Bengaluru,Delhi,5h 35m,1,2023-03-13
332,Air India,09:15,15:15,8167,Bengaluru,Delhi,6h,1,2023-03-13
333,Air India,06:40,15:15,8167,Bengaluru,Delhi,8h 35m,1,2023-03-13
334,Air India,09:15,17:55,8167,Bengaluru,Delhi,8h 40m,1,2023-03-13
335,Air India,09:15,18:40,8167,Bengaluru,Delhi,9h 25m,1,2023-03-13
336,Air India,09:15,20:20,8167,Bengaluru,Delhi,11h 5m,1,2023-03-13
337,Air India,06:40,17:55,8167,Bengaluru,Delhi,11h 15m,1,2023-03-13
338,Air India,21:20,09:15,8167,Bengaluru,Delhi,11h 55m,1,2023-03-13
339,Air India,06:40,18:40,8167,Bengaluru,Delhi,12h,1,2023-03-13
340,Air India,09:15,21:20,8167,Bengaluru,Delhi,12h 5m,1,2023-03-13
341,Air India,21:20,10:15,8167,Bengaluru,Delhi,12h 55m,1,2023-03-13
342,Air India,06:40,20:20,8167,Bengaluru,Delhi,13h 40m,1,2023-03-13
343,Air India,21:20,11:20,8167,Bengaluru,Delhi,14h,1,2023-03-13
344,Air India,19:15,09:15,8167,Bengaluru,Delhi,14h,1,2023-03-13
345,Air India,06:40,21:20,8167,Bengaluru,Delhi,14h 40m,1,2023-03-13
346,Air India,21:20,12:15,8167,Bengaluru,Delhi,14h 55m,1,2023-03-13
347,Air India,19:15,10:15,8167,Bengaluru,Delhi,15h,1,2023-03-13
348,Air India,19:15,11:20,8167,Bengaluru,Delhi,16h 5m,1,2023-03-13
349,Air India,19:15,12:15,8167,Bengaluru,Delhi,17h,1,2023-03-13
350,IndiGo,09:00,14:15,8359,Bengaluru,Delhi,5h 15m,1,2023-03-13
351,Air Asia,05:05,11:45,8367,Bengaluru,Delhi,6h 40m,1,2023-03-13
352,Air Asia,05:25,14:30,8367,Bengaluru,Delhi,9h 5m,1,2023-03-13
353,Air Asia,10:50,21:45,8367,Bengaluru,Delhi,10h 55m,1,2023-03-13
354,Air Asia,05:30,10:45,8434,Bengaluru,Delhi,5h 15m,1,2023-03-13
355,Air Asia,04:10,10:45,8434,Bengaluru,Delhi,6h 35m,1,2023-03-13
356,Air Asia,13:00,22:15,8434,Bengaluru,Delhi,9h 15m,2,2023-03-13
357,Vistara,18:30,23:00,8451,Bengaluru,Delhi,4h 30m,1,2023-03-13
358,Vistara,18:30,00:10,8451,Bengaluru,Delhi,5h 40m,1,2023-03-13
359,Vistara,18:30,01:00,8451,Bengaluru,Delhi,6h 30m,1,2023-03-13
360,IndiGo,07:25,14:15,8625,Bengaluru,Delhi,6h 50m,1,2023-03-13
361,Air India,09:15,22:55,8692,Bengaluru,Delhi,13h 40m,1,2023-03-13
362,Air India,21:20,11:10,8692,Bengaluru,Delhi,13h 50m,2,2023-03-13
363,Air India,19:15,11:10,8692,Bengaluru,Delhi,15h 55m,2,2023-03-13
364,Vistara,08:25,14:05,8818,Bengaluru,Delhi,5h 40m,1,2023-03-13
365,Vistara,06:40,12:40,8818,Bengaluru,Delhi,6h,1,2023-03-13
366,Vistara,09:40,16:55,8818,Bengaluru,Delhi,7h 15m,1,2023-03-13
367,Vistara,06:40,14:05,8818,Bengaluru,Delhi,7h 25m,1,2023-03-13
368,Vistara,09:40,18:05,8818,Bengaluru,Delhi,8h 25m,1,2023-03-13
369,Vistara,08:25,16:55,8818,Bengaluru,Delhi,8h 30m,1,2023-03-13
370,Vistara,08:25,18:05,8818,Bengaluru,Delhi,9h 40m,1,2023-03-13
371,Vistara,09:40,19:45,8818,Bengaluru,Delhi,10h 5m,1,2023-03-13
372,Vistara,06:40,16:55,8818,Bengaluru,Delhi,10h 15m,1,2023-03-13
373,Vistara,21:35,07:55,8818,Bengaluru,Delhi,10h 20m,1,2023-03-13
374,Vistara,21:35,08:35,8818,Bengaluru,Delhi,11h,1,2023-03-13
375,Vistara,09:40,20:40,8818,Bengaluru,Delhi,11h,1,2023-03-13
376,Vistara,08:25,19:45,8818,Bengaluru,Delhi,11h 20m,1,2023-03-13
377,Vistara,06:40,18:05,8818,Bengaluru,Delhi,11h 25m,1,2023-03-13
378,Vistara,21:35,09:40,8818,Bengaluru,Delhi,12h 5m,1,2023-03-13
379,SpiceJet,20:25,22:35,9090,Bengaluru,Delhi,26h 10m,1,2023-03-13
380,Go First,18:30,00:50,9126,Bengaluru,Delhi,6h 20m,1,2023-03-13
381,Go First,17:45,01:05,9126,Bengaluru,Delhi,7h 20m,2,2023-03-13
382,Go First,15:50,03:00,9126,Bengaluru,Delhi,11h 10m,1,2023-03-13
383,Go First,06:15,21:15,9126,Bengaluru,Delhi,15h,1,2023-03-13
384,Go First,18:30,10:05,9126,Bengaluru,Delhi,15h 35m,1,2023-03-13
385,Vistara,09:40,14:50,9238,Bengaluru,Delhi,5h 10m,1,2023-03-13
386,Vistara,08:25,14:50,9238,Bengaluru,Delhi,6h 25m,1,2023-03-13
387,Vistara,06:40,14:50,9238,Bengaluru,Delhi,8h 10m,1,2023-03-13
388,Vistara,06:55,15:35,9259,Bengaluru,Delhi,8h 40m,1,2023-03-13
389,Vistara,18:30,15:35,9259,Bengaluru,Delhi,21h 5m,1,2023-03-13
390,Air India,08:05,12:30,9259,Bengaluru,Delhi,4h 25m,1,2023-03-13
391,Air India,08:05,18:45,9259,Bengaluru,Delhi,10h 40m,1,2023-03-13
392,Air India,08:05,23:00,9259,Bengaluru,Delhi,14h 55m,1,2023-03-13
393,Air India,08:05,08:55,9259,Bengaluru,Delhi,24h 50m,1,2023-03-13
394,Air Asia,13:00,19:10,9336,Bengaluru,Delhi,6h 10m,1,2023-03-13
395,IndiGo,08:45,15:25,9367,Bengaluru,Delhi,6h 40m,1,2023-03-13
396,SpiceJet,10:25,19:50,9404,Bengaluru,Delhi,9h 25m,1,2023-03-13
397,SpiceJet,10:25,08:15,9769,Bengaluru,Delhi,21h 50m,1,2023-03-13
398,Vistara,06:55,12:25,9837,Bengaluru,Delhi,5h 30m,1,2023-03-13
399,Vistara,06:55,20:00,9837,Bengaluru,Delhi,13h 5m,1,2023-03-13
400,Vistara,18:30,09:20,9837,Bengaluru,Delhi,14h 50m,1,2023-03-13
401,Vistara,06:55,22:45,9837,Bengaluru,Delhi,15h 50m,1,2023-03-13
402,Vistara,18:30,12:25,9837,Bengaluru,Delhi,17h 55m,1,2023-03-13
403,Vistara,18:30,20:00,9837,Bengaluru,Delhi,25h 30m,1,2023-03-13
404,Vistara,06:55,09:20,9837,Bengaluru,Delhi,26h 25m,1,2023-03-13
405,Air Asia,16:10,01:45,10178,Bengaluru,Delhi,9h 35m,2,2023-03-13
406,Air Asia,15:40,01:45,10178,Bengaluru,Delhi,10h 5m,2,2023-03-13
407,SpiceJet,20:25,18:05,10222,Bengaluru,Delhi,21h 40m,1,2023-03-13
408,SpiceJet,20:25,23:50,10222,Bengaluru,Delhi,27h 25m,1,2023-03-13
409,Air India,06:40,15:00,10549,Bengaluru,Delhi,8h 20m,2,2023-03-13
410,Air India,21:20,15:00,10549,Bengaluru,Delhi,17h 40m,2,2023-03-13
411,SpiceJet,17:35,10:50,11445,Bengaluru,Delhi,17h 15m,1,2023-03-13
412,Go First,09:10,22:40,11830,Bengaluru,Delhi,13h 30m,1,2023-03-13
413,Air Asia,14:50,22:40,12060,Bengaluru,Delhi,7h 50m,1,2023-03-13
414,Vistara,12:50,00:40,12567,Bengaluru,Delhi,11h 50m,1,2023-03-13
415,Vistara,11:40,16:25,12619,Bengaluru,Delhi,4h 45m,1,2023-03-13
416,Vistara,11:40,19:50,12619,Bengaluru,Delhi,8h 10m,1,2023-03-13
417,Go First,15:40,21:45,12666,Bengaluru,Delhi,6h 5m,1,2023-03-13
418,SpiceJet,17:35,19:00,13094,Bengaluru,Delhi,25h 25m,1,2023-03-13
419,Vistara,10:40,20:50,13228,Bengaluru,Delhi,10h 10m,1,2023-03-13
420,Vistara,09:40,16:30,14214,Bengaluru,Delhi,6h 50m,2,2023-03-13
421,Air Asia,22:40,01:25,4537,Bengaluru,Delhi,2h 45m,Non,2023-03-20
422,Air Asia,17:55,20:45,4537,Bengaluru,Delhi,2h 50m,Non,2023-03-20
423,Air Asia,19:50,22:50,4537,Bengaluru,Delhi,3h,Non,2023-03-20
424,SpiceJet,19:30,22:15,5235,Bengaluru,Delhi,2h 45m,Non,2023-03-20
425,IndiGo,04:25,07:15,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
426,IndiGo,07:00,09:50,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
427,IndiGo,23:20,02:10,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
428,IndiGo,09:50,12:40,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
429,IndiGo,05:35,08:25,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
430,IndiGo,12:00,14:50,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
431,IndiGo,18:00,20:50,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
432,IndiGo,19:15,22:10,5236,Bengaluru,Delhi,2h 55m,Non,2023-03-20
433,IndiGo,16:50,19:45,5236,Bengaluru,Delhi,2h 55m,Non,2023-03-20
434,IndiGo,08:00,10:55,5236,Bengaluru,Delhi,2h 55m,Non,2023-03-20
435,IndiGo,20:40,23:35,5236,Bengaluru,Delhi,2h 55m,Non,2023-03-20
436,IndiGo,22:00,01:00,5236,Bengaluru,Delhi,3h,Non,2023-03-20
437,IndiGo,15:25,18:25,5236,Bengaluru,Delhi,3h,Non,2023-03-20
438,IndiGo,13:45,16:45,5236,Bengaluru,Delhi,3h,Non,2023-03-20
439,Vistara,08:00,10:35,5236,Bengaluru,Delhi,2h 35m,Non,2023-03-20
440,Vistara,21:10,23:45,5236,Bengaluru,Delhi,2h 35m,Non,2023-03-20
441,Vistara,11:30,14:10,5236,Bengaluru,Delhi,2h 40m,Non,2023-03-20
442,Vistara,18:45,21:25,5236,Bengaluru,Delhi,2h 40m,Non,2023-03-20
443,Vistara,19:40,22:20,5236,Bengaluru,Delhi,2h 40m,Non,2023-03-20
444,Vistara,17:50,20:30,5236,Bengaluru,Delhi,2h 40m,Non,2023-03-20
445,Vistara,09:45,12:40,5236,Bengaluru,Delhi,2h 55m,Non,2023-03-20
446,Air Asia,06:05,08:55,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
447,Air Asia,11:30,14:20,5236,Bengaluru,Delhi,2h 50m,Non,2023-03-20
448,Go First,06:20,09:00,5237,Bengaluru,Delhi,2h 40m,Non,2023-03-20
449,Go First,21:25,00:10,5237,Bengaluru,Delhi,2h 45m,Non,2023-03-20
450,Air India,13:15,15:55,5250,Bengaluru,Delhi,2h 40m,Non,2023-03-20
451,Air India,10:00,12:50,5250,Bengaluru,Delhi,2h 50m,Non,2023-03-20
452,Air India,17:10,20:00,5250,Bengaluru,Delhi,2h 50m,Non,2023-03-20
453,Air India,15:00,18:00,5250,Bengaluru,Delhi,3h,Non,2023-03-20
454,Air India,11:45,14:45,5250,Bengaluru,Delhi,3h,Non,2023-03-20
455,Air India,19:20,22:20,5250,Bengaluru,Delhi,3h,Non,2023-03-20
456,Air India,05:45,08:45,5250,Bengaluru,Delhi,3h,Non,2023-03-20
457,Air India,21:00,00:10,5250,Bengaluru,Delhi,3h 10m,Non,2023-03-20
458,Air Asia,18:45,00:35,5482,Bengaluru,Delhi,5h 50m,1,2023-03-20
459,SpiceJet,05:55,08:35,5635,Bengaluru,Delhi,2h 40m,Non,2023-03-20
460,Air Asia,03:30,08:55,5657,Bengaluru,Delhi,5h 25m,1,2023-03-20
461,Air Asia,15:00,20:45,5657,Bengaluru,Delhi,5h 45m,1,2023-03-20
462,Air Asia,21:15,03:55,5657,Bengaluru,Delhi,6h 40m,1,2023-03-20
463,Air Asia,12:45,20:05,5657,Bengaluru,Delhi,7h 20m,1,2023-03-20
464,Air Asia,16:35,01:40,5657,Bengaluru,Delhi,9h 5m,1,2023-03-20
465,Air Asia,06:50,16:20,5657,Bengaluru,Delhi,9h 30m,1,2023-03-20
466,IndiGo,13:00,17:55,5659,Bengaluru,Delhi,4h 55m,1,2023-03-20
467,IndiGo,15:15,20:15,5659,Bengaluru,Delhi,5h,1,2023-03-20
468,IndiGo,19:55,01:10,5659,Bengaluru,Delhi,5h 15m,1,2023-03-20
469,IndiGo,18:50,00:05,5659,Bengaluru,Delhi,5h 15m,1,2023-03-20
470,IndiGo,07:30,13:00,5659,Bengaluru,Delhi,5h 30m,1,2023-03-20
471,IndiGo,13:25,19:00,5659,Bengaluru,Delhi,5h 35m,1,2023-03-20
472,IndiGo,22:30,04:20,5659,Bengaluru,Delhi,5h 50m,1,2023-03-20
473,IndiGo,14:25,20:20,5659,Bengaluru,Delhi,5h 55m,1,2023-03-20
474,IndiGo,05:15,11:10,5659,Bengaluru,Delhi,5h 55m,1,2023-03-20
475,IndiGo,18:50,01:10,5659,Bengaluru,Delhi,6h 20m,1,2023-03-20
476,IndiGo,18:00,00:25,5659,Bengaluru,Delhi,6h 25m,1,2023-03-20
477,IndiGo,05:15,11:55,5659,Bengaluru,Delhi,6h 40m,1,2023-03-20
478,IndiGo,06:25,13:45,5659,Bengaluru,Delhi,7h 20m,1,2023-03-20
479,IndiGo,15:15,22:55,5659,Bengaluru,Delhi,7h 40m,1,2023-03-20
480,IndiGo,23:40,07:30,5659,Bengaluru,Delhi,7h 50m,1,2023-03-20
481,IndiGo,16:10,00:05,5659,Bengaluru,Delhi,7h 55m,1,2023-03-20
482,IndiGo,12:40,20:40,5659,Bengaluru,Delhi,8h,1,2023-03-20
483,IndiGo,02:45,11:10,5659,Bengaluru,Delhi,8h 25m,1,2023-03-20
484,IndiGo,17:15,02:05,5659,Bengaluru,Delhi,8h 50m,1,2023-03-20
485,IndiGo,21:50,06:40,5659,Bengaluru,Delhi,8h 50m,1,2023-03-20
486,IndiGo,16:10,01:10,5659,Bengaluru,Delhi,9h,1,2023-03-20
487,Vistara,07:00,09:40,5763,Bengaluru,Delhi,2h 40m,Non,2023-03-20
488,Go First,16:05,07:15,5914,Bengaluru,Delhi,15h 10m,1,2023-03-20
489,Air Asia,05:30,10:45,6351,Bengaluru,Delhi,5h 15m,1,2023-03-20
490,Air Asia,09:05,14:30,6351,Bengaluru,Delhi,5h 25m,1,2023-03-20
491,Air Asia,13:00,19:10,6351,Bengaluru,Delhi,6h 10m,1,2023-03-20
492,Air Asia,04:10,10:45,6351,Bengaluru,Delhi,6h 35m,1,2023-03-20
493,Air Asia,08:25,15:55,6351,Bengaluru,Delhi,7h 30m,1,2023-03-20
494,Air Asia,12:15,19:45,6351,Bengaluru,Delhi,7h 30m,1,2023-03-20
495,Air Asia,05:05,12:40,6351,Bengaluru,Delhi,7h 35m,1,2023-03-20
496,Air Asia,14:50,22:40,6351,Bengaluru,Delhi,7h 50m,1,2023-03-20
497,Air Asia,05:05,14:30,6351,Bengaluru,Delhi,9h 25m,1,2023-03-20
498,Air Asia,09:05,19:45,6351,Bengaluru,Delhi,10h 40m,1,2023-03-20
499,IndiGo,12:40,18:55,6400,Bengaluru,Delhi,6h 15m,1,2023-03-20
500,IndiGo,09:00,16:30,6400,Bengaluru,Delhi,7h 30m,1,2023-03-20
501,IndiGo,10:30,18:55,6400,Bengaluru,Delhi,8h 25m,1,2023-03-20
502,IndiGo,05:15,14:15,6400,Bengaluru,Delhi,9h,1,2023-03-20
503,Air Asia,12:55,23:05,6631,Bengaluru,Delhi,10h 10m,2,2023-03-20
504,Air Asia,12:45,23:05,6631,Bengaluru,Delhi,10h 20m,2,2023-03-20
505,Go First,16:25,21:50,6763,Bengaluru,Delhi,5h 25m,1,2023-03-20
506,Go First,16:25,23:10,6763,Bengaluru,Delhi,6h 45m,1,2023-03-20
507,Go First,06:30,14:30,6763,Bengaluru,Delhi,8h,1,2023-03-20
508,Go First,16:25,06:45,6763,Bengaluru,Delhi,14h 20m,1,2023-03-20
509,Go First,06:30,21:50,6763,Bengaluru,Delhi,15h 20m,1,2023-03-20
510,IndiGo,10:30,16:30,7141,Bengaluru,Delhi,6h,1,2023-03-20
511,IndiGo,16:10,22:40,7141,Bengaluru,Delhi,6h 30m,1,2023-03-20
512,IndiGo,11:25,18:45,7320,Bengaluru,Delhi,7h 20m,1,2023-03-20
513,Vistara,20:30,07:40,7464,Bengaluru,Delhi,11h 10m,1,2023-03-20
514,Vistara,06:10,19:10,7464,Bengaluru,Delhi,13h,1,2023-03-20
515,Vistara,20:30,10:55,7464,Bengaluru,Delhi,14h 25m,1,2023-03-20
516,Vistara,06:10,22:30,7464,Bengaluru,Delhi,16h 20m,1,2023-03-20
517,Vistara,20:30,19:10,7464,Bengaluru,Delhi,22h 40m,1,2023-03-20
518,Vistara,06:10,07:40,7464,Bengaluru,Delhi,25h 30m,1,2023-03-20
519,Vistara,20:30,22:30,7464,Bengaluru,Delhi,26h,1,2023-03-20
520,Go First,20:25,02:00,7613,Bengaluru,Delhi,5h 35m,1,2023-03-20
521,Go First,18:50,01:05,7613,Bengaluru,Delhi,6h 15m,1,2023-03-20
522,Go First,18:50,02:00,7613,Bengaluru,Delhi,7h 10m,1,2023-03-20
523,Go First,20:25,08:00,7613,Bengaluru,Delhi,11h 35m,1,2023-03-20
524,Go First,07:55,19:50,7613,Bengaluru,Delhi,11h 55m,1,2023-03-20
525,Go First,18:50,08:00,7613,Bengaluru,Delhi,13h 10m,1,2023-03-20
526,Go First,20:25,10:55,7613,Bengaluru,Delhi,14h 30m,1,2023-03-20
527,Go First,07:55,22:25,7613,Bengaluru,Delhi,14h 30m,1,2023-03-20
528,Go First,07:55,23:30,7613,Bengaluru,Delhi,15h 35m,1,2023-03-20
529,Go First,20:25,12:05,7613,Bengaluru,Delhi,15h 40m,1,2023-03-20
530,Air Asia,10:50,21:45,7615,Bengaluru,Delhi,10h 55m,1,2023-03-20
531,IndiGo,17:15,23:40,7717,Bengaluru,Delhi,6h 25m,1,2023-03-20
532,IndiGo,00:30,07:20,7717,Bengaluru,Delhi,6h 50m,1,2023-03-20
533,IndiGo,09:00,14:15,7884,Bengaluru,Delhi,5h 15m,1,2023-03-20
534,IndiGo,07:25,14:15,7884,Bengaluru,Delhi,6h 50m,1,2023-03-20
535,IndiGo,02:45,09:45,7884,Bengaluru,Delhi,7h,1,2023-03-20
536,Vistara,06:10,10:55,7884,Bengaluru,Delhi,4h 45m,1,2023-03-20
537,Air India,06:40,12:15,8167,Bengaluru,Delhi,5h 35m,1,2023-03-20
538,Air India,09:15,15:15,8167,Bengaluru,Delhi,6h,1,2023-03-20
539,Air India,06:40,15:15,8167,Bengaluru,Delhi,8h 35m,1,2023-03-20
540,Air India,09:15,17:55,8167,Bengaluru,Delhi,8h 40m,1,2023-03-20
541,Air India,09:15,18:40,8167,Bengaluru,Delhi,9h 25m,1,2023-03-20
542,Air India,09:15,20:20,8167,Bengaluru,Delhi,11h 5m,1,2023-03-20
543,Air India,06:40,17:55,8167,Bengaluru,Delhi,11h 15m,1,2023-03-20
544,Air India,06:40,18:40,8167,Bengaluru,Delhi,12h,1,2023-03-20
545,Air India,09:15,21:20,8167,Bengaluru,Delhi,12h 5m,1,2023-03-20
546,Air India,06:40,20:20,8167,Bengaluru,Delhi,13h 40m,1,2023-03-20
547,Air India,19:15,09:15,8167,Bengaluru,Delhi,14h,1,2023-03-20
548,Air India,06:40,21:20,8167,Bengaluru,Delhi,14h 40m,1,2023-03-20
549,Air India,19:15,10:15,8167,Bengaluru,Delhi,15h,1,2023-03-20
550,Air India,19:15,11:20,8167,Bengaluru,Delhi,16h 5m,1,2023-03-20
551,Air India,19:15,12:15,8167,Bengaluru,Delhi,17h,1,2023-03-20
552,IndiGo,22:30,07:20,8168,Bengaluru,Delhi,8h 50m,1,2023-03-20
553,Go First,15:50,20:20,8367,Bengaluru,Delhi,4h 30m,1,2023-03-20
554,Air Asia,05:25,14:30,8367,Bengaluru,Delhi,9h 5m,1,2023-03-20
555,Air Asia,13:00,22:15,8434,Bengaluru,Delhi,9h 15m,2,2023-03-20
556,Vistara,18:30,23:00,8451,Bengaluru,Delhi,4h 30m,1,2023-03-20
557,Vistara,08:25,14:05,8451,Bengaluru,Delhi,5h 40m,1,2023-03-20
558,Vistara,18:30,00:10,8451,Bengaluru,Delhi,5h 40m,1,2023-03-20
559,Vistara,08:25,14:50,8451,Bengaluru,Delhi,6h 25m,1,2023-03-20
560,Vistara,18:30,01:00,8451,Bengaluru,Delhi,6h 30m,1,2023-03-20
561,Vistara,08:25,16:55,8451,Bengaluru,Delhi,8h 30m,1,2023-03-20
562,Vistara,08:25,18:05,8451,Bengaluru,Delhi,9h 40m,1,2023-03-20
563,Vistara,08:25,19:45,8451,Bengaluru,Delhi,11h 20m,1,2023-03-20
564,Vistara,08:25,20:40,8451,Bengaluru,Delhi,12h 15m,1,2023-03-20
565,Air Asia,05:05,11:45,8624,Bengaluru,Delhi,6h 40m,1,2023-03-20
566,IndiGo,08:45,15:25,8625,Bengaluru,Delhi,6h 40m,1,2023-03-20
567,Air India,09:15,22:55,8692,Bengaluru,Delhi,13h 40m,1,2023-03-20
568,Air India,19:15,11:10,8692,Bengaluru,Delhi,15h 55m,2,2023-03-20
569,Vistara,19:55,01:00,8818,Bengaluru,Delhi,5h 5m,1,2023-03-20
570,Vistara,19:00,00:10,8818,Bengaluru,Delhi,5h 10m,1,2023-03-20
571,Vistara,09:40,14:50,8818,Bengaluru,Delhi,5h 10m,1,2023-03-20
572,Vistara,06:40,12:40,8818,Bengaluru,Delhi,6h,1,2023-03-20
573,Vistara,19:00,01:00,8818,Bengaluru,Delhi,6h,1,2023-03-20
574,Vistara,09:40,16:55,8818,Bengaluru,Delhi,7h 15m,1,2023-03-20
575,Vistara,06:40,14:05,8818,Bengaluru,Delhi,7h 25m,1,2023-03-20
576,Vistara,06:40,14:50,8818,Bengaluru,Delhi,8h 10m,1,2023-03-20
577,Vistara,09:40,18:05,8818,Bengaluru,Delhi,8h 25m,1,2023-03-20
578,Vistara,09:40,19:45,8818,Bengaluru,Delhi,10h 5m,1,2023-03-20
579,Vistara,06:40,16:55,8818,Bengaluru,Delhi,10h 15m,1,2023-03-20
580,Vistara,09:40,20:40,8818,Bengaluru,Delhi,11h,1,2023-03-20
581,Vistara,06:40,18:05,8818,Bengaluru,Delhi,11h 25m,1,2023-03-20
582,Vistara,19:55,07:55,8818,Bengaluru,Delhi,12h,1,2023-03-20
583,Vistara,09:40,21:55,8818,Bengaluru,Delhi,12h 15m,1,2023-03-20
584,Vistara,19:55,08:35,8818,Bengaluru,Delhi,12h 40m,1,2023-03-20
585,SpiceJet,20:25,22:35,9090,Bengaluru,Delhi,26h 10m,1,2023-03-20
586,Vistara,18:30,15:35,9259,Bengaluru,Delhi,21h 5m,1,2023-03-20
587,Air India,08:05,12:30,9259,Bengaluru,Delhi,4h 25m,1,2023-03-20
588,Air India,08:05,18:45,9259,Bengaluru,Delhi,10h 40m,1,2023-03-20
589,Air India,08:05,23:00,9259,Bengaluru,Delhi,14h 55m,1,2023-03-20
590,Air India,08:05,08:55,9259,Bengaluru,Delhi,24h 50m,1,2023-03-20
591,SpiceJet,10:25,19:50,9404,Bengaluru,Delhi,9h 25m,1,2023-03-20
592,Go First,06:15,21:15,9693,Bengaluru,Delhi,15h,1,2023-03-20
593,Vistara,06:55,15:35,9732,Bengaluru,Delhi,8h 40m,1,2023-03-20
594,SpiceJet,10:25,08:15,9769,Bengaluru,Delhi,21h 50m,1,2023-03-20
595,Vistara,18:30,09:20,9837,Bengaluru,Delhi,14h 50m,1,2023-03-20
596,Vistara,18:30,12:25,9837,Bengaluru,Delhi,17h 55m,1,2023-03-20
597,Vistara,18:30,20:00,9837,Bengaluru,Delhi,25h 30m,1,2023-03-20
598,Go First,15:50,03:00,9863,Bengaluru,Delhi,11h 10m,1,2023-03-20
599,Air India,21:20,09:15,9963,Bengaluru,Delhi,11h 55m,1,2023-03-20
600,Air India,21:20,10:15,9963,Bengaluru,Delhi,12h 55m,1,2023-03-20
601,Air India,21:20,11:20,9963,Bengaluru,Delhi,14h,1,2023-03-20
602,Air India,21:20,12:15,9963,Bengaluru,Delhi,14h 55m,1,2023-03-20
603,Go First,18:30,00:50,10046,Bengaluru,Delhi,6h 20m,1,2023-03-20
604,Go First,18:30,10:05,10046,Bengaluru,Delhi,15h 35m,1,2023-03-20
605,Air Asia,16:10,01:45,10178,Bengaluru,Delhi,9h 35m,2,2023-03-20
606,Air Asia,15:40,01:45,10178,Bengaluru,Delhi,10h 5m,2,2023-03-20
607,SpiceJet,20:25,18:05,10222,Bengaluru,Delhi,21h 40m,1,2023-03-20
608,SpiceJet,20:25,23:50,10222,Bengaluru,Delhi,27h 25m,1,2023-03-20
609,Vistara,21:35,07:55,10236,Bengaluru,Delhi,10h 20m,1,2023-03-20
610,Vistara,21:35,08:35,10236,Bengaluru,Delhi,11h,1,2023-03-20
611,Vistara,21:35,09:40,10236,Bengaluru,Delhi,12h 5m,1,2023-03-20
612,Vistara,06:55,12:25,10309,Bengaluru,Delhi,5h 30m,1,2023-03-20
613,Vistara,06:55,20:00,10309,Bengaluru,Delhi,13h 5m,1,2023-03-20
614,Vistara,06:55,22:45,10309,Bengaluru,Delhi,15h 50m,1,2023-03-20
615,Vistara,06:55,09:20,10309,Bengaluru,Delhi,26h 25m,1,2023-03-20
616,Air India,21:20,11:10,10488,Bengaluru,Delhi,13h 50m,2,2023-03-20
617,Air India,06:40,15:00,10549,Bengaluru,Delhi,8h 20m,2,2023-03-20
618,Air India,19:15,15:00,10549,Bengaluru,Delhi,19h 45m,2,2023-03-20
619,Go First,09:10,22:40,11437,Bengaluru,Delhi,13h 30m,1,2023-03-20
